reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Italy,2012,Import, Raw materials,Macro Import (US$ Thousand),97345253.43,19.9028
Italy,2012,Import,Other,Macro Import (US$ Thousand),5813456.886,1.1886
Italy,2012,Import,Animal,Micro Import (US$ Thousand),16669857.8,3.4082
Italy,2012,Import,Chemicals,Micro Import (US$ Thousand),56081739.81,11.4662
Italy,2012,Import,Food Products,Micro Import (US$ Thousand),15606796.81,3.1909
Italy,2012,Import,Footwear,Micro Import (US$ Thousand),6206581.558,1.269
Italy,2012,Import,Fuels,Micro Import (US$ Thousand),109124314.8,22.3111
Italy,2012,Import,Hides and Skins,Micro Import (US$ Thousand),7204744.824,1.473
Italy,2012,Import,Mach and Elec,Micro Import (US$ Thousand),73635033.99,15.0551
Italy,2012,Import,Metals,Micro Import (US$ Thousand),42519990.6,8.6934
Italy,2012,Import,Minerals,Micro Import (US$ Thousand),3994142.157,0.8166
Italy,2012,Import,Miscellaneous,Micro Import (US$ Thousand),25620590.95,5.2383
Italy,2012,Import,Plastic or Rubber,Micro Import (US$ Thousand),24254117.04,4.9589
Italy,2012,Import,Stone and Glass,Micro Import (US$ Thousand),16587601.56,3.3914
Italy,2012,Import,Textiles and Clothing,Micro Import (US$ Thousand),24460368.53,5.0011
Italy,2012,Import,Transportation,Micro Import (US$ Thousand),37335862.64,7.6335
Italy,2012,Import,Vegetable,Micro Import (US$ Thousand),16452996.26,3.3639
Italy,2012,Import,Wood,Micro Import (US$ Thousand),13349376.79,2.7294
Italy,2013,Export,  All Products,Export (US$ Thousand),518095102.5,100
Italy,2013,Export, Capital goods,Macro Export (US$ Thousand),163224911.2,31.5048
Italy,2013,Export, Consumer goods,Macro Export (US$ Thousand),219257704.6,42.32
Italy,2013,Export, Intermediate goods,Macro Export (US$ Thousand),109415708.9,21.1188
Italy,2013,Export, Raw materials,Macro Export (US$ Thousand),14766787.08,2.8502
Italy,2013,Export,Other,Macro Export (US$ Thousand),11429990.72,2.2062
Italy,2013,Export,Animal,Micro Export (US$ Thousand),6338943.271,1.2235
Italy,2013,Export,Chemicals,Micro Export (US$ Thousand),49216979.82,9.4996
Italy,2013,Export,Food Products,Micro Export (US$ Thousand),24759157.32,4.7789
Italy,2013,Export,Footwear,Micro Export (US$ Thousand),12207774.9,2.3563
Italy,2013,Export,Fuels,Micro Export (US$ Thousand),23049534.35,4.4489
Italy,2013,Export,Hides and Skins,Micro Export (US$ Thousand),14614000.15,2.8207
Italy,2013,Export,Mach and Elec,Micro Export (US$ Thousand),132555142.7,25.5851
Italy,2013,Export,Metals,Micro Export (US$ Thousand),50550729.72,9.757
Italy,2013,Export,Minerals,Micro Export (US$ Thousand),1408298.691,0.2718
Italy,2013,Export,Miscellaneous,Micro Export (US$ Thousand),43481150.67,8.3925
Italy,2013,Export,Plastic or Rubber,Micro Export (US$ Thousand),25633893.62,4.9477
Italy,2013,Export,Stone and Glass,Micro Export (US$ Thousand),27219904.13,5.2538
