reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
United Kingdom,2014,Export, Intermediate goods,Macro Export (US$ Thousand),123783912.3,19.8909
United Kingdom,2014,Export, Raw materials,Macro Export (US$ Thousand),46516462.55,10.0553
United Kingdom,2014,Export,Other,Macro Export (US$ Thousand),13568524.45,9.6502
United Kingdom,2014,Export,Animal,Micro Export (US$ Thousand),7937300.86,1.9246
United Kingdom,2014,Export,Chemicals,Micro Export (US$ Thousand),67954397.45,10.1144
United Kingdom,2014,Export,Food Products,Micro Export (US$ Thousand),20975546.91,2.8385
United Kingdom,2014,Export,Footwear,Micro Export (US$ Thousand),2427101.353,0.1166
United Kingdom,2014,Export,Fuels,Micro Export (US$ Thousand),55018454.64,9.607
United Kingdom,2014,Export,Hides and Skins,Micro Export (US$ Thousand),1783540.439,0.373
United Kingdom,2014,Export,Mach and Elec,Micro Export (US$ Thousand),103226799.7,23.7155
United Kingdom,2014,Export,Metals,Micro Export (US$ Thousand),28529638.09,4.8721
United Kingdom,2014,Export,Minerals,Micro Export (US$ Thousand),977971.417,0.6926
United Kingdom,2014,Export,Miscellaneous,Micro Export (US$ Thousand),48739608.91,17.6488
United Kingdom,2014,Export,Plastic or Rubber,Micro Export (US$ Thousand),16245979.28,4.8372
United Kingdom,2014,Export,Stone and Glass,Micro Export (US$ Thousand),56901020.08,4.6694
United Kingdom,2014,Export,Textiles and Clothing,Micro Export (US$ Thousand),13501813.13,1.6189
United Kingdom,2014,Export,Transportation,Micro Export (US$ Thousand),72949037.22,9.6023
United Kingdom,2014,Export,Vegetable,Micro Export (US$ Thousand),4342317.392,4.8275
United Kingdom,2014,Export,Wood,Micro Export (US$ Thousand),9634916.019,2.5416
United Kingdom,2014,Import,  All Products,Import (US$ Thousand),694344323.3,100
United Kingdom,2014,Import, Capital goods,Macro Import (US$ Thousand),192036227.2,31.9882
United Kingdom,2014,Import, Consumer goods,Macro Import (US$ Thousand),287760946.3,35.2955
United Kingdom,2014,Import, Intermediate goods,Macro Import (US$ Thousand),131261058.8,15.4826
United Kingdom,2014,Import, Raw materials,Macro Import (US$ Thousand),73796920.42,14.1581
United Kingdom,2014,Import,Other,Macro Import (US$ Thousand),9489170.552,3.0756
United Kingdom,2014,Import,Animal,Micro Import (US$ Thousand),14724593.82,1.3447
United Kingdom,2014,Import,Chemicals,Micro Import (US$ Thousand),68482088.77,7.7337
United Kingdom,2014,Import,Food Products,Micro Import (US$ Thousand),34897231.12,2.4141
United Kingdom,2014,Import,Footwear,Micro Import (US$ Thousand),8039581.587,1.3134
United Kingdom,2014,Import,Fuels,Micro Import (US$ Thousand),81005574.96,14.8603
United Kingdom,2014,Import,Hides and Skins,Micro Import (US$ Thousand),4251832.956,0.6302
United Kingdom,2014,Import,Mach and Elec,Micro Import (US$ Thousand),147017380.1,26.763
United Kingdom,2014,Import,Metals,Micro Import (US$ Thousand),32977930.34,5.5176
United Kingdom,2014,Import,Minerals,Micro Import (US$ Thousand),4116063.746,0.3055
United Kingdom,2014,Import,Miscellaneous,Micro Import (US$ Thousand),56322199.92,10.9727
