reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Canada,2012,Import, Capital goods,Macro Import (US$ Thousand),159398538.5,34.4745
Canada,2012,Import, Consumer goods,Macro Import (US$ Thousand),158597502.8,34.3013
Canada,2012,Import, Intermediate goods,Macro Import (US$ Thousand),83592740.03,18.0793
Canada,2012,Import, Raw materials,Macro Import (US$ Thousand),53464878.01,11.5633
Canada,2012,Import,Other,Macro Import (US$ Thousand),7312522.028,1.5816
Canada,2012,Import,Animal,Micro Import (US$ Thousand),5204274.529,1.1256
Canada,2012,Import,Chemicals,Micro Import (US$ Thousand),37885093.57,8.1937
Canada,2012,Import,Food Products,Micro Import (US$ Thousand),17892962.87,3.8699
Canada,2012,Import,Footwear,Micro Import (US$ Thousand),2680764.026,0.5798
Canada,2012,Import,Fuels,Micro Import (US$ Thousand),51440583.92,11.1255
Canada,2012,Import,Hides and Skins,Micro Import (US$ Thousand),1826685.553,0.3951
Canada,2012,Import,Mach and Elec,Micro Import (US$ Thousand),112903259.8,24.4186
Canada,2012,Import,Metals,Micro Import (US$ Thousand),32088665.72,6.9401
Canada,2012,Import,Minerals,Micro Import (US$ Thousand),4600646.009,0.995
Canada,2012,Import,Miscellaneous,Micro Import (US$ Thousand),36179346.39,7.8248
Canada,2012,Import,Plastic or Rubber,Micro Import (US$ Thousand),22541195.54,4.8752
Canada,2012,Import,Stone and Glass,Micro Import (US$ Thousand),20500489.73,4.4338
Canada,2012,Import,Textiles and Clothing,Micro Import (US$ Thousand),13331445.83,2.8833
Canada,2012,Import,Transportation,Micro Import (US$ Thousand),78477468.18,16.973
Canada,2012,Import,Vegetable,Micro Import (US$ Thousand),12183874.76,2.6351
Canada,2012,Import,Wood,Micro Import (US$ Thousand),12629425.02,2.7315
Canada,2013,Export,  All Products,Export (US$ Thousand),456598271,100
Canada,2013,Export, Capital goods,Macro Export (US$ Thousand),71002794.78,15.5504
Canada,2013,Export, Consumer goods,Macro Export (US$ Thousand),124837247.1,27.3407
Canada,2013,Export, Intermediate goods,Macro Export (US$ Thousand),114860796,25.1558
Canada,2013,Export, Raw materials,Macro Export (US$ Thousand),131277734.5,28.7513
Canada,2013,Export,Other,Macro Export (US$ Thousand),14619698.65,3.2018
